date,description,amount,category
2024-10-21,Store Sales,901,Revenue
2024-10-21,Store Sales,412,Revenue
2024-10-21,Store Sales,899,Revenue
2024-10-22,Store Sales,1142,Revenue
2024-10-22,Store Sales,924,Revenue
2024-10-22,Store Sales,938,Revenue
2024-10-23,Store Sales,520,Revenue
2024-10-23,Store Sales,328,Revenue
2024-10-23,Store Sales,883,Revenue
2024-10-24,Store Sales,924,Revenue
2024-10-24,Store Sales,402,Revenue
2024-10-24,Store Sales,626,Revenue
2024-10-25,Store Sales,735,Revenue
2024-10-25,Store Sales,1105,Revenue
2024-10-25,Store Sales,910,Revenue
2024-10-26,Store Sales,1173,Revenue
2024-10-26,Store Sales,1549,Revenue
2024-10-26,Store Sales,1060,Revenue
2024-10-27,Store Sales,917,Revenue
2024-10-27,Store Sales,521,Revenue
2024-10-27,Store Sales,1398,Revenue
2024-10-28,Store Sales,990,Revenue
2024-10-28,Store Sales,813,Revenue
2024-10-28,Store Sales,426,Revenue
2024-10-29,Store Sales,1026,Revenue
2024-10-29,Store Sales,681,Revenue
2024-10-29,Store Sales,557,Revenue
2024-10-30,Store Sales,339,Revenue
2024-10-30,Store Sales,903,Revenue
2024-10-30,Store Sales,693,Revenue
2024-10-31,Store Sales,952,Revenue
2024-10-31,Store Sales,611,Revenue
2024-10-31,Store Sales,460,Revenue
2024-11-01,Store Sales,1999,Revenue
2024-11-01,Store Sales,1056,Revenue
2024-11-01,Store Sales,1938,Revenue
2024-11-01,Store Sales,862,Revenue
2024-11-01,Store Sales,1558,Revenue
2024-11-02,Store Sales,1209,Revenue
2024-11-02,Store Sales,1649,Revenue
2024-11-02,Store Sales,1502,Revenue
2024-11-02,Store Sales,1205,Revenue
2024-11-02,Store Sales,730,Revenue
2024-11-02,Store Sales,2478,Revenue
2024-11-03,Store Sales,1731,Revenue
2024-11-03,Store Sales,1584,Revenue
2024-11-03,Store Sales,2136,Revenue
2024-11-03,Store Sales,1099,Revenue
2024-11-03,Store Sales,1017,Revenue
2024-11-03,Store Sales,2021,Revenue
2024-11-04,Store Sales,1317,Revenue
2024-11-04,Store Sales,628,Revenue
2024-11-04,Store Sales,1024,Revenue
2024-11-04,Store Sales,1546,Revenue
2024-11-04,Store Sales,1526,Revenue
2024-11-05,Store Sales,982,Revenue
2024-11-05,Store Sales,1996,Revenue
2024-11-05,Store Sales,802,Revenue
2024-11-05,Store Sales,1560,Revenue
2024-11-05,Store Sales,919,Revenue
2024-11-06,Store Sales,1819,Revenue
2024-11-06,Store Sales,1731,Revenue
2024-11-06,Store Sales,1092,Revenue
2024-11-06,Store Sales,2138,Revenue
2024-11-06,Store Sales,1306,Revenue
2024-11-07,Store Sales,568,Revenue
2024-11-07,Store Sales,817,Revenue
2024-11-07,Store Sales,1890,Revenue
2024-11-07,Store Sales,903,Revenue
2024-11-07,Store Sales,1733,Revenue
2024-11-08,Store Sales,619,Revenue
2024-11-08,Store Sales,1713,Revenue
2024-11-08,Store Sales,1080,Revenue
2024-11-08,Store Sales,637,Revenue
2024-11-08,Store Sales,646,Revenue
2024-11-09,Store Sales,1900,Revenue
2024-11-09,Store Sales,1991,Revenue
2024-11-09,Store Sales,2113,Revenue
2024-11-09,Store Sales,1659,Revenue
2024-11-09,Store Sales,1708,Revenue
2024-11-09,Store Sales,2662,Revenue
2024-11-10,Store Sales,2527,Revenue
2024-11-10,Store Sales,2138,Revenue
2024-11-10,Store Sales,1944,Revenue
2024-11-10,Store Sales,2405,Revenue
2024-11-10,Store Sales,2447,Revenue
2024-11-10,Store Sales,1240,Revenue
2024-11-10,Special Promotion Sales,1195,Revenue
2024-11-11,Store Sales,1213,Revenue
2024-11-11,Store Sales,2098,Revenue
2024-11-11,Store Sales,1490,Revenue
2024-11-11,Store Sales,1522,Revenue
2024-11-11,Store Sales,1866,Revenue
2024-11-11,Special Promotion Sales,2912,Revenue
2024-11-12,Store Sales,2080,Revenue
2024-11-12,Store Sales,1024,Revenue
2024-11-12,Store Sales,912,Revenue
2024-11-12,Store Sales,961,Revenue
2024-11-12,Store Sales,1002,Revenue
2024-11-13,Store Sales,1114,Revenue
2024-11-13,Store Sales,583,Revenue
2024-11-13,Store Sales,1020,Revenue
2024-11-13,Store Sales,856,Revenue
2024-11-13,Store Sales,1004,Revenue
2024-11-13,Special Promotion Sales,2003,Revenue
2024-11-14,Store Sales,540,Revenue
2024-11-14,Store Sales,2084,Revenue
2024-11-14,Store Sales,1791,Revenue
2024-11-14,Store Sales,1549,Revenue
2024-11-14,Store Sales,2145,Revenue
2024-11-15,Store Sales,1080,Revenue
2024-11-15,Store Sales,991,Revenue
2024-11-15,Store Sales,2080,Revenue
2024-11-15,Store Sales,2034,Revenue
2024-11-15,Store Sales,640,Revenue
2024-11-15,Special Promotion Sales,3657,Revenue
2024-11-16,Store Sales,910,Revenue
2024-11-16,Store Sales,716,Revenue
2024-11-16,Store Sales,1345,Revenue
2024-11-16,Store Sales,2040,Revenue
2024-11-16,Store Sales,847,Revenue
2024-11-16,Store Sales,807,Revenue
2024-11-17,Store Sales,2375,Revenue
2024-11-17,Store Sales,1574,Revenue
2024-11-17,Store Sales,1324,Revenue
2024-11-17,Store Sales,2770,Revenue
2024-11-17,Store Sales,727,Revenue
2024-11-17,Store Sales,2393,Revenue
2024-11-18,Store Sales,2086,Revenue
2024-11-18,Store Sales,1265,Revenue
2024-11-18,Store Sales,1654,Revenue
2024-11-18,Store Sales,1807,Revenue
2024-11-18,Store Sales,813,Revenue
2024-11-19,Store Sales,977,Revenue
2024-11-19,Store Sales,1551,Revenue
2024-11-19,Store Sales,1080,Revenue
2024-11-19,Store Sales,927,Revenue
2024-11-19,Store Sales,1760,Revenue
2024-11-20,Store Sales,1737,Revenue
2024-11-20,Store Sales,1654,Revenue
2024-11-20,Store Sales,1861,Revenue
2024-11-20,Store Sales,2017,Revenue
2024-11-20,Store Sales,1522,Revenue
2024-11-21,Store Sales,2062,Revenue
2024-11-21,Store Sales,1594,Revenue
2024-11-21,Store Sales,972,Revenue
2024-11-21,Store Sales,1933,Revenue
2024-11-21,Store Sales,702,Revenue
2024-11-22,Store Sales,1121,Revenue
2024-11-22,Store Sales,1357,Revenue
2024-11-22,Store Sales,1521,Revenue
2024-11-22,Store Sales,1762,Revenue
2024-11-22,Store Sales,1819,Revenue
2024-11-23,Store Sales,1989,Revenue
2024-11-23,Store Sales,2723,Revenue
2024-11-23,Store Sales,2337,Revenue
2024-11-23,Store Sales,889,Revenue
2024-11-23,Store Sales,2398,Revenue
2024-11-23,Store Sales,1289,Revenue
2024-11-24,Store Sales,2585,Revenue
2024-11-24,Store Sales,1698,Revenue
2024-11-24,Store Sales,2784,Revenue
2024-11-24,Store Sales,706,Revenue
2024-11-24,Store Sales,2038,Revenue
2024-11-24,Store Sales,2602,Revenue
2024-11-25,Store Sales,1665,Revenue
2024-11-25,Store Sales,2115,Revenue
2024-11-25,Store Sales,1323,Revenue
2024-11-25,Store Sales,1589,Revenue
2024-11-25,Store Sales,1438,Revenue
2024-11-26,Store Sales,1229,Revenue
2024-11-26,Store Sales,1341,Revenue
2024-11-26,Store Sales,1564,Revenue
2024-11-26,Store Sales,673,Revenue
2024-11-26,Store Sales,585,Revenue
2024-11-27,Store Sales,1906,Revenue
2024-11-27,Store Sales,1058,Revenue
2024-11-27,Store Sales,1605,Revenue
2024-11-27,Store Sales,961,Revenue
2024-11-27,Store Sales,957,Revenue
2024-11-28,Store Sales,572,Revenue
2024-11-28,Store Sales,829,Revenue
2024-11-28,Store Sales,676,Revenue
2024-11-28,Store Sales,1733,Revenue
2024-11-28,Store Sales,1933,Revenue
2024-11-28,Special Promotion Sales,2508,Revenue
2024-11-29,Store Sales,792,Revenue
2024-11-29,Store Sales,739,Revenue
2024-11-29,Store Sales,1767,Revenue
2024-11-29,Store Sales,822,Revenue
2024-11-29,Store Sales,2138,Revenue
2024-11-29,Special Promotion Sales,1429,Revenue
2024-11-30,Store Sales,1097,Revenue
2024-11-30,Store Sales,2127,Revenue
2024-11-30,Store Sales,1233,Revenue
2024-11-30,Store Sales,1794,Revenue
2024-11-30,Store Sales,2244,Revenue
2024-11-30,Store Sales,2730,Revenue
2024-12-01,Store Sales,1439,Revenue
2024-12-01,Store Sales,1329,Revenue
2024-12-01,Store Sales,863,Revenue
2024-12-01,Store Sales,2665,Revenue
2024-12-01,Store Sales,1308,Revenue
2024-12-01,Store Sales,1013,Revenue
2024-12-02,Store Sales,594,Revenue
2024-12-02,Store Sales,1695,Revenue
2024-12-02,Store Sales,1744,Revenue
2024-12-02,Store Sales,833,Revenue
2024-12-02,Store Sales,1585,Revenue
2024-12-02,Special Promotion Sales,3723,Revenue
2024-12-03,Store Sales,900,Revenue
2024-12-03,Store Sales,676,Revenue
2024-12-03,Store Sales,1769,Revenue
2024-12-03,Store Sales,1866,Revenue
2024-12-03,Store Sales,1981,Revenue
2024-12-04,Store Sales,1832,Revenue
2024-12-04,Store Sales,1330,Revenue
2024-12-04,Store Sales,1035,Revenue
2024-12-04,Store Sales,1440,Revenue
2024-12-04,Store Sales,2143,Revenue
2024-12-05,Store Sales,1038,Revenue
2024-12-05,Store Sales,977,Revenue
2024-12-05,Store Sales,1575,Revenue
2024-12-05,Store Sales,910,Revenue
2024-12-05,Store Sales,549,Revenue
2024-12-06,Store Sales,1767,Revenue
2024-12-06,Store Sales,885,Revenue
2024-12-06,Store Sales,1062,Revenue
2024-12-06,Store Sales,1819,Revenue
2024-12-06,Store Sales,1891,Revenue
2024-12-07,Store Sales,2742,Revenue
2024-12-07,Store Sales,1836,Revenue
2024-12-07,Store Sales,2686,Revenue
2024-12-07,Store Sales,1237,Revenue
2024-12-07,Store Sales,2066,Revenue
2024-12-07,Store Sales,741,Revenue
2024-12-08,Store Sales,1373,Revenue
2024-12-08,Store Sales,2365,Revenue
2024-12-08,Store Sales,1797,Revenue
2024-12-08,Store Sales,1628,Revenue
2024-12-08,Store Sales,1963,Revenue
2024-12-08,Store Sales,2087,Revenue
2024-12-09,Store Sales,2113,Revenue
2024-12-09,Store Sales,1771,Revenue
2024-12-09,Store Sales,1818,Revenue
2024-12-09,Store Sales,1393,Revenue
2024-12-09,Store Sales,1657,Revenue
2024-12-10,Store Sales,813,Revenue
2024-12-10,Store Sales,1542,Revenue
2024-12-10,Store Sales,1643,Revenue
2024-12-10,Store Sales,1486,Revenue
2024-12-10,Store Sales,1128,Revenue
2024-12-10,Special Promotion Sales,1317,Revenue
2024-12-11,Store Sales,1015,Revenue
2024-12-11,Store Sales,588,Revenue
2024-12-11,Store Sales,1573,Revenue
2024-12-11,Store Sales,1184,Revenue
2024-12-11,Store Sales,1123,Revenue
2024-12-12,Store Sales,1605,Revenue
2024-12-12,Store Sales,1702,Revenue
2024-12-12,Store Sales,1920,Revenue
2024-12-12,Store Sales,1569,Revenue
2024-12-12,Store Sales,1870,Revenue
2024-12-13,Store Sales,864,Revenue
2024-12-13,Store Sales,1756,Revenue
2024-12-13,Store Sales,1504,Revenue
2024-12-13,Store Sales,932,Revenue
2024-12-13,Store Sales,1981,Revenue
2024-12-14,Store Sales,2304,Revenue
2024-12-14,Store Sales,1687,Revenue
2024-12-14,Store Sales,2417,Revenue
2024-12-14,Store Sales,1230,Revenue
2024-12-14,Store Sales,1722,Revenue
2024-12-14,Store Sales,896,Revenue
2024-12-14,Special Promotion Sales,1420,Revenue
2024-12-15,Store Sales,2021,Revenue
2024-12-15,Store Sales,2129,Revenue
2024-12-15,Store Sales,2513,Revenue
2024-12-15,Store Sales,1055,Revenue
2024-12-15,Store Sales,1160,Revenue
2024-12-15,Store Sales,945,Revenue
2024-12-16,Store Sales,1877,Revenue
2024-12-16,Store Sales,1981,Revenue
2024-12-16,Store Sales,1258,Revenue
2024-12-16,Store Sales,1398,Revenue
2024-12-16,Store Sales,901,Revenue
2024-12-17,Store Sales,1481,Revenue
2024-12-17,Store Sales,1657,Revenue
2024-12-17,Store Sales,2113,Revenue
2024-12-17,Store Sales,1978,Revenue
2024-12-17,Store Sales,2097,Revenue
2024-12-18,Store Sales,1207,Revenue
2024-12-18,Store Sales,2104,Revenue
2024-12-18,Store Sales,1153,Revenue
2024-12-18,Store Sales,1483,Revenue
2024-12-18,Store Sales,795,Revenue
2024-12-19,Store Sales,1546,Revenue
2024-12-19,Store Sales,1531,Revenue
2024-12-19,Store Sales,1301,Revenue
2024-12-19,Store Sales,1711,Revenue
2024-12-19,Store Sales,1992,Revenue
2024-12-20,Store Sales,1596,Revenue
2024-12-20,Store Sales,1983,Revenue
2024-12-20,Store Sales,1454,Revenue
2024-12-20,Store Sales,1400,Revenue
2024-12-20,Store Sales,693,Revenue
2024-12-21,Store Sales,2208,Revenue
2024-12-21,Store Sales,1074,Revenue
2024-12-21,Store Sales,2611,Revenue
2024-12-21,Store Sales,2330,Revenue
2024-12-21,Store Sales,2655,Revenue
2024-12-21,Store Sales,1724,Revenue
2024-12-22,Store Sales,1003,Revenue
2024-12-22,Store Sales,1336,Revenue
2024-12-22,Store Sales,2143,Revenue
2024-12-22,Store Sales,2251,Revenue
2024-12-22,Store Sales,1333,Revenue
2024-12-22,Store Sales,1228,Revenue
2024-12-23,Store Sales,2120,Revenue
2024-12-23,Store Sales,1648,Revenue
2024-12-23,Store Sales,1742,Revenue
2024-12-23,Store Sales,1476,Revenue
2024-12-23,Store Sales,1953,Revenue
2024-12-24,Store Sales,2066,Revenue
2024-12-24,Store Sales,727,Revenue
2024-12-24,Store Sales,2014,Revenue
2024-12-24,Store Sales,1521,Revenue
2024-12-24,Store Sales,1758,Revenue
2024-12-24,Special Promotion Sales,2249,Revenue
2024-12-25,Store Sales,585,Revenue
2024-12-25,Store Sales,1094,Revenue
2024-12-25,Store Sales,1580,Revenue
2024-12-25,Store Sales,1279,Revenue
2024-12-25,Store Sales,1053,Revenue
2024-12-26,Store Sales,1983,Revenue
2024-12-26,Store Sales,873,Revenue
2024-12-26,Store Sales,1265,Revenue
2024-12-26,Store Sales,1063,Revenue
2024-12-26,Store Sales,756,Revenue
2024-12-27,Store Sales,1794,Revenue
2024-12-27,Store Sales,824,Revenue
2024-12-27,Store Sales,1294,Revenue
2024-12-27,Store Sales,855,Revenue
2024-12-27,Store Sales,2097,Revenue
2024-12-28,Store Sales,1808,Revenue
2024-12-28,Store Sales,802,Revenue
2024-12-28,Store Sales,1497,Revenue
2024-12-28,Store Sales,1226,Revenue
2024-12-28,Store Sales,1946,Revenue
2024-12-28,Store Sales,1130,Revenue
2024-12-29,Store Sales,2061,Revenue
2024-12-29,Store Sales,1666,Revenue
2024-12-29,Store Sales,2447,Revenue
2024-12-29,Store Sales,2548,Revenue
2024-12-29,Store Sales,1879,Revenue
2024-12-29,Store Sales,1710,Revenue
2024-12-30,Store Sales,1753,Revenue
2024-12-30,Store Sales,1103,Revenue
2024-12-30,Store Sales,1632,Revenue
2024-12-30,Store Sales,1526,Revenue
2024-12-30,Store Sales,606,Revenue
2024-12-30,Special Promotion Sales,3179,Revenue
2024-12-31,Store Sales,1209,Revenue
2024-12-31,Store Sales,1571,Revenue
2024-12-31,Store Sales,1391,Revenue
2024-12-31,Store Sales,1476,Revenue
2024-12-31,Store Sales,1026,Revenue
2025-01-01,Store Sales,347,Revenue
2025-01-01,Store Sales,462,Revenue
2025-01-02,Store Sales,660,Revenue
2025-01-02,Store Sales,810,Revenue
2025-01-03,Store Sales,679,Revenue
2025-01-03,Store Sales,329,Revenue
2025-01-04,Store Sales,356,Revenue
2025-01-04,Store Sales,926,Revenue
2025-01-05,Store Sales,864,Revenue
2025-01-05,Store Sales,365,Revenue
2025-01-06,Store Sales,361,Revenue
2025-01-06,Store Sales,523,Revenue
2025-01-07,Store Sales,571,Revenue
2025-01-07,Store Sales,265,Revenue
2025-01-08,Store Sales,775,Revenue
2025-01-08,Store Sales,487,Revenue
2025-01-09,Store Sales,360,Revenue
2025-01-09,Store Sales,403,Revenue
2025-01-09,Special Promotion Sales,2258,Revenue
2025-01-10,Store Sales,763,Revenue
2025-01-10,Store Sales,610,Revenue
2025-01-11,Store Sales,581,Revenue
2025-01-11,Store Sales,1006,Revenue
2025-01-12,Store Sales,988,Revenue
2025-01-12,Store Sales,759,Revenue
2025-01-13,Store Sales,778,Revenue
2025-01-13,Store Sales,396,Revenue
2025-01-14,Store Sales,266,Revenue
2025-01-14,Store Sales,228,Revenue
2025-01-15,Store Sales,432,Revenue
2025-01-15,Store Sales,469,Revenue
2025-01-16,Store Sales,741,Revenue
2025-01-16,Store Sales,560,Revenue
2025-01-17,Store Sales,530,Revenue
2025-01-17,Store Sales,364,Revenue
2025-01-18,Store Sales,528,Revenue
2025-01-18,Store Sales,1085,Revenue
2025-01-19,Store Sales,462,Revenue
2025-01-19,Store Sales,354,Revenue
2025-01-20,Store Sales,534,Revenue
2025-01-20,Store Sales,695,Revenue
2025-01-21,Store Sales,618,Revenue
2025-01-21,Store Sales,380,Revenue
2025-01-22,Store Sales,828,Revenue
2025-01-22,Store Sales,455,Revenue
2025-01-23,Store Sales,277,Revenue
2025-01-23,Store Sales,394,Revenue
2025-01-24,Store Sales,813,Revenue
2025-01-24,Store Sales,709,Revenue
2025-01-25,Store Sales,434,Revenue
2025-01-25,Store Sales,867,Revenue
2025-01-26,Store Sales,903,Revenue
2025-01-26,Store Sales,477,Revenue
2025-01-27,Store Sales,579,Revenue
2025-01-27,Store Sales,805,Revenue
2025-01-28,Store Sales,327,Revenue
2025-01-28,Store Sales,294,Revenue
2025-01-29,Store Sales,269,Revenue
2025-01-29,Store Sales,660,Revenue
2025-01-30,Store Sales,339,Revenue
2025-01-30,Store Sales,367,Revenue
2025-01-31,Store Sales,800,Revenue
2025-01-31,Store Sales,749,Revenue
2025-02-01,Store Sales,371,Revenue
2025-02-01,Store Sales,1081,Revenue
2025-02-02,Store Sales,634,Revenue
2025-02-02,Store Sales,897,Revenue
2025-02-03,Store Sales,729,Revenue
2025-02-03,Store Sales,497,Revenue
2025-02-04,Store Sales,587,Revenue
2025-02-04,Store Sales,398,Revenue
2025-02-05,Store Sales,391,Revenue
2025-02-05,Store Sales,291,Revenue
2025-02-06,Store Sales,394,Revenue
2025-02-06,Store Sales,578,Revenue
2025-02-06,Special Promotion Sales,1434,Revenue
2025-02-07,Store Sales,823,Revenue
2025-02-07,Store Sales,282,Revenue
2025-02-08,Store Sales,630,Revenue
2025-02-08,Store Sales,313,Revenue
2025-02-09,Store Sales,394,Revenue
2025-02-09,Store Sales,444,Revenue
2025-02-10,Store Sales,654,Revenue
2025-02-10,Store Sales,632,Revenue
2025-02-11,Store Sales,809,Revenue
2025-02-11,Store Sales,609,Revenue
2025-02-12,Store Sales,224,Revenue
2025-02-12,Store Sales,386,Revenue
2025-02-13,Store Sales,788,Revenue
2025-02-13,Store Sales,729,Revenue
2025-02-14,Store Sales,558,Revenue
2025-02-14,Store Sales,798,Revenue
2025-02-15,Store Sales,1006,Revenue
2025-02-15,Store Sales,1056,Revenue
2025-02-16,Store Sales,524,Revenue
2025-02-16,Store Sales,970,Revenue
2025-02-17,Store Sales,339,Revenue
2025-02-17,Store Sales,686,Revenue
2025-02-18,Store Sales,438,Revenue
2025-02-18,Store Sales,212,Revenue
2025-02-19,Store Sales,788,Revenue
2025-02-19,Store Sales,290,Revenue
2025-02-20,Store Sales,825,Revenue
2025-02-20,Store Sales,414,Revenue
2025-02-21,Store Sales,620,Revenue
2025-02-21,Store Sales,478,Revenue
2025-02-22,Store Sales,298,Revenue
2025-02-22,Store Sales,498,Revenue
2025-02-23,Store Sales,855,Revenue
2025-02-23,Store Sales,374,Revenue
2025-02-24,Store Sales,831,Revenue
2025-02-24,Store Sales,560,Revenue
2025-02-25,Store Sales,674,Revenue
2025-02-25,Store Sales,487,Revenue
2025-02-26,Store Sales,312,Revenue
2025-02-26,Store Sales,623,Revenue
2025-02-27,Store Sales,679,Revenue
2025-02-27,Store Sales,456,Revenue
2025-02-28,Store Sales,658,Revenue
2025-02-28,Store Sales,224,Revenue
2025-03-01,Store Sales,1040,Revenue
2025-03-01,Store Sales,965,Revenue
2025-03-01,Store Sales,746,Revenue
2025-03-02,Store Sales,1465,Revenue
2025-03-02,Store Sales,1153,Revenue
2025-03-02,Store Sales,691,Revenue
2025-03-03,Store Sales,783,Revenue
2025-03-03,Store Sales,813,Revenue
2025-03-03,Store Sales,356,Revenue
2025-03-03,Special Promotion Sales,3607,Revenue
2025-03-04,Store Sales,878,Revenue
2025-03-04,Store Sales,484,Revenue
2025-03-04,Store Sales,1082,Revenue
2025-03-05,Store Sales,512,Revenue
2025-03-05,Store Sales,484,Revenue
2025-03-05,Store Sales,318,Revenue
2025-03-06,Store Sales,967,Revenue
2025-03-06,Store Sales,418,Revenue
2025-03-06,Store Sales,578,Revenue
2025-03-07,Store Sales,300,Revenue
2025-03-07,Store Sales,571,Revenue
2025-03-07,Store Sales,1180,Revenue
2025-03-08,Store Sales,1354,Revenue
2025-03-08,Store Sales,1129,Revenue
2025-03-08,Store Sales,669,Revenue
2025-03-09,Store Sales,1098,Revenue
2025-03-09,Store Sales,924,Revenue
2025-03-09,Store Sales,1255,Revenue
2025-03-10,Store Sales,1199,Revenue
2025-03-10,Store Sales,678,Revenue
2025-03-10,Store Sales,653,Revenue
2025-03-11,Store Sales,312,Revenue
2025-03-11,Store Sales,458,Revenue
2025-03-11,Store Sales,384,Revenue
2025-03-12,Store Sales,963,Revenue
2025-03-12,Store Sales,588,Revenue
2025-03-12,Store Sales,1024,Revenue
2025-03-13,Store Sales,543,Revenue
2025-03-13,Store Sales,657,Revenue
2025-03-13,Store Sales,533,Revenue
2025-03-14,Store Sales,385,Revenue
2025-03-14,Store Sales,762,Revenue
2025-03-14,Store Sales,849,Revenue
2025-03-15,Store Sales,505,Revenue
2025-03-15,Store Sales,639,Revenue
2025-03-15,Store Sales,799,Revenue
2025-03-16,Store Sales,760,Revenue
2025-03-16,Store Sales,1319,Revenue
2025-03-16,Store Sales,1523,Revenue
2025-03-17,Store Sales,994,Revenue
2025-03-17,Store Sales,1058,Revenue
2025-03-17,Store Sales,450,Revenue
2025-03-18,Store Sales,521,Revenue
2025-03-18,Store Sales,900,Revenue
2025-03-18,Store Sales,1049,Revenue
2025-03-19,Store Sales,934,Revenue
2025-03-19,Store Sales,971,Revenue
2025-03-19,Store Sales,720,Revenue
2025-03-19,Special Promotion Sales,2727,Revenue
2025-03-20,Store Sales,1189,Revenue
2025-03-20,Store Sales,964,Revenue
2025-03-20,Store Sales,476,Revenue
2025-03-21,Store Sales,1150,Revenue
2025-03-21,Store Sales,748,Revenue
2025-03-21,Store Sales,1171,Revenue
2025-03-22,Store Sales,465,Revenue
2025-03-22,Store Sales,802,Revenue
2025-03-22,Store Sales,1176,Revenue
2025-03-23,Store Sales,514,Revenue
2025-03-23,Store Sales,488,Revenue
2025-03-23,Store Sales,917,Revenue
2025-03-24,Store Sales,941,Revenue
2025-03-24,Store Sales,996,Revenue
2025-03-24,Store Sales,1178,Revenue
2025-03-25,Store Sales,964,Revenue
2025-03-25,Store Sales,696,Revenue
2025-03-25,Store Sales,834,Revenue
2025-03-26,Store Sales,492,Revenue
2025-03-26,Store Sales,508,Revenue
2025-03-26,Store Sales,849,Revenue
2025-03-27,Store Sales,307,Revenue
2025-03-27,Store Sales,648,Revenue
2025-03-27,Store Sales,830,Revenue
2025-03-28,Store Sales,470,Revenue
2025-03-28,Store Sales,636,Revenue
2025-03-28,Store Sales,763,Revenue
2025-03-29,Store Sales,1414,Revenue
2025-03-29,Store Sales,1446,Revenue
2025-03-29,Store Sales,1294,Revenue
2025-03-30,Store Sales,1125,Revenue
2025-03-30,Store Sales,440,Revenue
2025-03-30,Store Sales,1439,Revenue
2025-03-31,Store Sales,345,Revenue
2025-03-31,Store Sales,1039,Revenue
2025-03-31,Store Sales,798,Revenue
2025-04-01,Store Sales,1067,Revenue
2025-04-01,Store Sales,1097,Revenue
2025-04-01,Store Sales,1193,Revenue
2025-04-02,Store Sales,516,Revenue
2025-04-02,Store Sales,344,Revenue
2025-04-02,Store Sales,669,Revenue
2025-04-03,Store Sales,540,Revenue
2025-04-03,Store Sales,465,Revenue
2025-04-03,Store Sales,825,Revenue
2025-04-04,Store Sales,1006,Revenue
2025-04-04,Store Sales,777,Revenue
2025-04-04,Store Sales,1036,Revenue
2025-04-05,Store Sales,669,Revenue
2025-04-05,Store Sales,1082,Revenue
2025-04-05,Store Sales,728,Revenue
2025-04-06,Store Sales,984,Revenue
2025-04-06,Store Sales,1333,Revenue
2025-04-06,Store Sales,1002,Revenue
2025-04-07,Store Sales,479,Revenue
2025-04-07,Store Sales,987,Revenue
2025-04-07,Store Sales,796,Revenue
2025-04-08,Store Sales,1106,Revenue
2025-04-08,Store Sales,911,Revenue
2025-04-08,Store Sales,518,Revenue
2025-04-09,Store Sales,815,Revenue
2025-04-09,Store Sales,973,Revenue
2025-04-09,Store Sales,838,Revenue
2025-04-10,Store Sales,914,Revenue
2025-04-10,Store Sales,732,Revenue
2025-04-10,Store Sales,1071,Revenue
2025-04-11,Store Sales,519,Revenue
2025-04-11,Store Sales,1133,Revenue
2025-04-11,Store Sales,996,Revenue
2025-04-12,Store Sales,850,Revenue
2025-04-12,Store Sales,1340,Revenue
2025-04-12,Store Sales,1150,Revenue
2024-04-19,Retail Staff Payroll,-5293,Payroll
2024-05-03,Retail Staff Payroll,-6783,Payroll
2024-05-17,Retail Staff Payroll,-5784,Payroll
2024-05-31,Retail Staff Payroll,-6632,Payroll
2024-06-14,Retail Staff Payroll,-6903,Payroll
2024-06-28,Retail Staff Payroll,-6087,Payroll
2024-07-05,Retail Staff Payroll,-6376,Payroll
2024-07-19,Retail Staff Payroll,-5505,Payroll
2024-08-02,Retail Staff Payroll,-6830,Payroll
2024-08-16,Retail Staff Payroll,-6988,Payroll
2024-08-30,Retail Staff Payroll,-5007,Payroll
2024-09-06,Retail Staff Payroll,-6849,Payroll
2024-09-20,Retail Staff Payroll,-6117,Payroll
2024-10-04,Retail Staff Payroll,-6715,Payroll
2024-10-18,Retail Staff Payroll,-6202,Payroll
2024-11-01,Retail Staff Payroll,-9206,Payroll
2024-11-15,Retail Staff Payroll,-9237,Payroll
2024-11-29,Retail Staff Payroll,-7300,Payroll
2024-12-06,Retail Staff Payroll,-8056,Payroll
2024-12-20,Retail Staff Payroll,-8857,Payroll
2025-01-03,Retail Staff Payroll,-5716,Payroll
2025-01-17,Retail Staff Payroll,-5222,Payroll
2025-01-31,Retail Staff Payroll,-6819,Payroll
2025-02-14,Retail Staff Payroll,-5666,Payroll
2025-02-28,Retail Staff Payroll,-5230,Payroll
2025-03-14,Retail Staff Payroll,-6468,Payroll
2025-03-28,Retail Staff Payroll,-6421,Payroll
2025-04-04,Retail Staff Payroll,-6437,Payroll
2024-04-17,Regular Inventory - Wholesale Supplier,-1530,Inventory
2024-04-24,Regular Inventory - Brand Manufacturer,-1478,Inventory
2024-04-25,Summer Inventory Order - Main Distributor,-13769,Inventory
2024-05-01,Regular Inventory - Factory Direct,-1906,Inventory
2024-05-08,Regular Inventory - Wholesale Supplier,-1058,Inventory
2024-05-10,Back-to-School Inventory Order - Local Producer,-9354,Inventory
2024-05-15,Regular Inventory - Factory Direct,-1642,Inventory
2024-05-22,Regular Inventory - Local Producer,-959,Inventory
2024-06-05,Regular Inventory - Wholesale Supplier,-1117,Inventory
2024-06-10,Back-to-School Inventory Order - Main Distributor,-12676,Inventory
2024-06-12,Regular Inventory - Factory Direct,-1087,Inventory
2024-06-25,Back-to-School Inventory Order - Brand Manufacturer,-12606,Inventory
2024-06-26,Regular Inventory - Wholesale Supplier,-946,Inventory
2024-07-03,Regular Inventory - Factory Direct,-935,Inventory
2024-07-10,Regular Inventory - Import Company,-865,Inventory
