date,description,amount,category
2025-03-19,Cruise Line,-1603.18,Travel
2025-03-20,Save-A-Lot,-168.5,Groceries
2025-03-21,Wegmans,-41.74,Groceries
2025-03-21,Delta Airlines,-547.65,Travel
2025-03-22,Apple Music,-26.65,Entertainment
2025-03-22,Charles Schwab,-1034.26,Investments
2025-03-23,Concert Tickets,-40.06,Entertainment
2025-03-25,Enterprise Rent-A-Car,-249.71,Transportation
2025-03-25,Apartment Management,-1457.06,Housing
2025-03-25,PlayStation Plus,-47.0,Subscriptions
2025-03-27,In-N-Out Burger,-41.82,Dining
2025-03-27,Personal Trainer,-148.24,Fitness
2025-03-28,United Airlines,-993.91,Travel
2025-03-28,Hilton,-557.14,Travel
2025-03-29,Five Guys,-29.43,Dining
2025-03-29,Starbucks,-24.21,Dining
2025-03-29,Travel Agency,-902.81,Travel
2025-03-29,E*TRADE,-414.22,Investments
2025-03-30,Olive Garden,-18.57,Dining
2025-03-30,Travel Insurance,-125.69,Travel
2025-03-31,Toll Roads,-118.3,Transportation
2025-03-31,American Airlines,-1502.26,Travel
2025-04-01,Paramount+,-38.99,Entertainment
2025-04-02,United Airlines,-860.65,Travel
2025-04-03,Save-A-Lot,-88.94,Groceries
2025-04-03,Enterprise Rent-A-Car,-182.69,Transportation
2025-04-04,Shell,-54.1,Transportation
2025-04-06,HOA Fees,-2173.34,Housing
2025-04-06,VRBO,-1858.3,Travel
2025-04-06,Hilton,-1469.93,Travel
2025-04-07,Avis,-129.8,Transportation
2025-04-09,Personal Trainer,-21.68,Fitness
2025-04-09,Planet Fitness,-113.13,Fitness
2025-04-09,Cruise Line,-1976.05,Travel
2025-04-10,Nordstrom,-299.98,Shopping
2025-04-10,Betterment,-997.81,Investments
2025-04-11,Domino's Pizza,-54.17,Dining
2025-04-11,Newegg,-47.84,Shopping
2025-04-11,Dropbox,-13.75,Subscriptions
2025-04-12,Avis,-69.57,Transportation
2025-04-12,Expedia,-883.69,Travel
2025-03-16,Transfer to Savings,-0.0,Savings
2024-06-19,Stock Sale - Google,20821,Income
2024-09-20,Stock Sale - Microsoft,15040,Income
2024-12-13,Stock Sale - Google,20162,Income
2024-12-15,Annual Performance Bonus,67254,Income
2025-02-24,Fine Dining - Michelin Star Restaurant,-621,Dining
2024-07-25,Designer Apparel Purchase,-1800,Shopping
2025-03-16,Luxury Watch Purchase,-7451,Shopping
2024-06-23,First Class Airfare,-5042,Travel
2024-07-16,Luxury Hotel Stay,-3141,Travel
2024-11-14,Private Golf Club Membership,-2124,Entertainment
