date,description,amount,category
2024-08-23,Dinner Service Sales,1387,Income
2024-08-23,Dinner Service Sales,1827,Income
2024-08-23,Lunch Service Sales,409,Income
2024-08-24,Dinner Service Sales,1616,Income
2024-08-24,Dinner Service Sales,1529,Income
2024-08-24,Dinner Service Sales,957,Income
2024-08-24,Lunch Service Sales,532,Income
2024-08-25,Dinner Service Sales,1638,Income
2024-08-25,Dinner Service Sales,1620,Income
2024-08-25,Dinner Service Sales,1827,Income
2024-08-25,Dinner Service Sales,1549,Income
2024-08-25,Dinner Service Sales,1479,Income
2024-08-25,Lunch Service Sales,642,Income
2024-08-25,Lunch Service Sales,759,Income
2024-08-26,Dinner Service Sales,738,Income
2024-08-26,Lunch Service Sales,390,Income
2024-08-27,Dinner Service Sales,864,Income
2024-08-27,Dinner Service Sales,503,Income
2024-08-27,Lunch Service Sales,433,Income
2024-08-27,Lunch Service Sales,381,Income
2024-08-28,Dinner Service Sales,520,Income
2024-08-28,Dinner Service Sales,1170,Income
2024-08-28,Lunch Service Sales,582,Income
2024-08-29,Dinner Service Sales,708,Income
2024-08-29,Lunch Service Sales,778,Income
2024-08-30,Dinner Service Sales,1756,Income
2024-08-30,Dinner Service Sales,1130,Income
2024-08-30,Dinner Service Sales,1082,Income
2024-08-30,Dinner Service Sales,1632,Income
2024-08-30,Dinner Service Sales,1445,Income
2024-08-30,Lunch Service Sales,649,Income
2024-08-30,Lunch Service Sales,812,Income
2024-08-30,Private Event / Catering,1661,Income
2024-08-31,Dinner Service Sales,1316,Income
2024-08-31,Dinner Service Sales,1750,Income
2024-08-31,Dinner Service Sales,1525,Income
2024-08-31,Dinner Service Sales,1826,Income
2024-08-31,Lunch Service Sales,1164,Income
2024-08-31,Lunch Service Sales,559,Income
2024-08-31,Lunch Service Sales,1004,Income
2024-09-01,Dinner Service Sales,1021,Income
2024-09-01,Dinner Service Sales,993,Income
2024-09-01,Dinner Service Sales,1394,Income
2024-09-01,Dinner Service Sales,1599,Income
2024-09-01,Lunch Service Sales,982,Income
2024-09-02,Dinner Service Sales,993,Income
2024-09-02,Lunch Service Sales,541,Income
2024-09-03,Dinner Service Sales,1000,Income
2024-09-03,Dinner Service Sales,959,Income
2024-09-03,Lunch Service Sales,678,Income
2024-09-03,Private Event / Catering,2893,Income
2024-09-04,Dinner Service Sales,1021,Income
2024-09-04,Dinner Service Sales,1069,Income
2024-09-04,Lunch Service Sales,381,Income
2024-09-05,Dinner Service Sales,1157,Income
2024-09-05,Lunch Service Sales,476,Income
2024-09-05,Lunch Service Sales,549,Income
2024-09-06,Dinner Service Sales,955,Income
2024-09-06,Dinner Service Sales,1432,Income
2024-09-06,Lunch Service Sales,1140,Income
2024-09-06,Lunch Service Sales,1124,Income
2024-09-06,Lunch Service Sales,1072,Income
2024-09-07,Dinner Service Sales,1404,Income
2024-09-07,Dinner Service Sales,1431,Income
2024-09-07,Dinner Service Sales,1809,Income
2024-09-07,Dinner Service Sales,1277,Income
2024-09-07,Lunch Service Sales,1031,Income
2024-09-08,Dinner Service Sales,1233,Income
2024-09-08,Dinner Service Sales,1703,Income
2024-09-08,Dinner Service Sales,1407,Income
2024-09-08,Dinner Service Sales,1058,Income
2024-09-08,Lunch Service Sales,590,Income
2024-09-08,Lunch Service Sales,402,Income
2024-09-09,Dinner Service Sales,1102,Income
2024-09-09,Dinner Service Sales,519,Income
2024-09-09,Dinner Service Sales,525,Income
2024-09-09,Lunch Service Sales,719,Income
2024-09-09,Lunch Service Sales,708,Income
2024-09-10,Dinner Service Sales,506,Income
2024-09-10,Dinner Service Sales,542,Income
2024-09-10,Lunch Service Sales,302,Income
2024-09-10,Lunch Service Sales,453,Income
2024-09-11,Dinner Service Sales,858,Income
2024-09-11,Dinner Service Sales,1176,Income
2024-09-11,Lunch Service Sales,658,Income
2024-09-11,Lunch Service Sales,585,Income
2024-09-12,Dinner Service Sales,922,Income
2024-09-12,Dinner Service Sales,927,Income
2024-09-12,Dinner Service Sales,856,Income
2024-09-12,Lunch Service Sales,516,Income
2024-09-13,Dinner Service Sales,997,Income
2024-09-13,Dinner Service Sales,1813,Income
2024-09-13,Dinner Service Sales,1834,Income
2024-09-13,Lunch Service Sales,551,Income
2024-09-13,Lunch Service Sales,1129,Income
2024-09-14,Dinner Service Sales,961,Income
2024-09-14,Dinner Service Sales,869,Income
2024-09-14,Dinner Service Sales,1514,Income
2024-09-14,Dinner Service Sales,814,Income
2024-09-14,Dinner Service Sales,1491,Income
2024-09-14,Lunch Service Sales,537,Income
2024-09-14,Lunch Service Sales,559,Income
2024-09-15,Dinner Service Sales,1082,Income
2024-09-15,Dinner Service Sales,1472,Income
2024-09-15,Dinner Service Sales,1962,Income
2024-09-15,Lunch Service Sales,768,Income
2024-09-15,Lunch Service Sales,1158,Income
2024-09-16,Dinner Service Sales,538,Income
2024-09-16,Dinner Service Sales,644,Income
2024-09-16,Lunch Service Sales,632,Income
2024-09-17,Dinner Service Sales,1052,Income
2024-09-17,Dinner Service Sales,706,Income
2024-09-17,Lunch Service Sales,709,Income
2024-09-18,Dinner Service Sales,656,Income
2024-09-18,Dinner Service Sales,1149,Income
2024-09-18,Lunch Service Sales,552,Income
2024-09-19,Dinner Service Sales,508,Income
2024-09-19,Lunch Service Sales,509,Income
2024-09-19,Lunch Service Sales,507,Income
2024-09-19,Private Event / Catering,3346,Income
2024-09-20,Dinner Service Sales,1317,Income
2024-09-20,Dinner Service Sales,1748,Income
2024-09-20,Dinner Service Sales,1806,Income
2024-09-20,Dinner Service Sales,1060,Income
2024-09-20,Dinner Service Sales,1214,Income
2024-09-20,Lunch Service Sales,736,Income
2024-09-21,Dinner Service Sales,800,Income
2024-09-21,Dinner Service Sales,821,Income
2024-09-21,Dinner Service Sales,1289,Income
2024-09-21,Lunch Service Sales,662,Income
2024-09-22,Dinner Service Sales,1740,Income
2024-09-22,Dinner Service Sales,1244,Income
2024-09-22,Dinner Service Sales,1212,Income
2024-09-22,Dinner Service Sales,1891,Income
2024-09-22,Lunch Service Sales,899,Income
2024-09-22,Private Event / Catering,3305,Income
2024-09-23,Dinner Service Sales,1155,Income
2024-09-23,Dinner Service Sales,621,Income
2024-09-23,Dinner Service Sales,1096,Income
2024-09-23,Lunch Service Sales,780,Income
2024-09-23,Lunch Service Sales,781,Income
2024-09-24,Dinner Service Sales,751,Income
2024-09-24,Dinner Service Sales,611,Income
2024-09-24,Lunch Service Sales,648,Income
2024-09-25,Dinner Service Sales,750,Income
2024-09-25,Dinner Service Sales,768,Income
2024-09-25,Dinner Service Sales,705,Income
2024-09-25,Lunch Service Sales,775,Income
2024-09-25,Lunch Service Sales,600,Income
2024-09-26,Dinner Service Sales,630,Income
2024-09-26,Lunch Service Sales,539,Income
2024-09-27,Dinner Service Sales,1171,Income
2024-09-27,Dinner Service Sales,1567,Income
2024-09-27,Lunch Service Sales,958,Income
2024-09-27,Lunch Service Sales,728,Income
2024-09-28,Dinner Service Sales,1023,Income
2024-09-28,Dinner Service Sales,1052,Income
2024-09-28,Dinner Service Sales,1886,Income
2024-09-28,Dinner Service Sales,998,Income
2024-09-28,Lunch Service Sales,750,Income
2024-09-29,Dinner Service Sales,1794,Income
2024-09-29,Dinner Service Sales,1758,Income
2024-09-29,Dinner Service Sales,1534,Income
2024-09-29,Lunch Service Sales,1044,Income
2024-09-29,Lunch Service Sales,813,Income
2024-09-30,Dinner Service Sales,676,Income
2024-09-30,Lunch Service Sales,412,Income
2024-09-30,Lunch Service Sales,728,Income
2024-10-01,Dinner Service Sales,1171,Income
2024-10-01,Lunch Service Sales,346,Income
2024-10-02,Dinner Service Sales,846,Income
2024-10-02,Dinner Service Sales,1105,Income
2024-10-02,Dinner Service Sales,1177,Income
2024-10-02,Lunch Service Sales,520,Income
2024-10-02,Lunch Service Sales,352,Income
2024-10-03,Dinner Service Sales,1151,Income
2024-10-03,Dinner Service Sales,748,Income
2024-10-03,Lunch Service Sales,367,Income
2024-10-04,Dinner Service Sales,1327,Income
2024-10-04,Dinner Service Sales,983,Income
2024-10-04,Dinner Service Sales,1670,Income
2024-10-04,Dinner Service Sales,1128,Income
2024-10-04,Dinner Service Sales,1054,Income
2024-10-04,Lunch Service Sales,733,Income
2024-10-04,Lunch Service Sales,528,Income
2024-10-04,Lunch Service Sales,766,Income
2024-10-05,Dinner Service Sales,1302,Income
2024-10-05,Dinner Service Sales,892,Income
2024-10-05,Dinner Service Sales,1286,Income
2024-10-05,Dinner Service Sales,1852,Income
2024-10-05,Lunch Service Sales,931,Income
2024-10-05,Lunch Service Sales,655,Income
2024-10-06,Dinner Service Sales,1887,Income
2024-10-06,Dinner Service Sales,833,Income
2024-10-06,Dinner Service Sales,1908,Income
2024-10-06,Dinner Service Sales,1605,Income
2024-10-06,Dinner Service Sales,1600,Income
2024-10-06,Lunch Service Sales,449,Income
2024-10-06,Lunch Service Sales,941,Income
2024-10-07,Dinner Service Sales,571,Income
2024-10-07,Dinner Service Sales,1025,Income
2024-10-07,Lunch Service Sales,719,Income
2024-10-08,Dinner Service Sales,1036,Income
2024-10-08,Dinner Service Sales,678,Income
2024-10-08,Lunch Service Sales,565,Income
2024-10-09,Dinner Service Sales,906,Income
2024-10-09,Lunch Service Sales,773,Income
2024-10-10,Dinner Service Sales,1024,Income
2024-10-10,Dinner Service Sales,1197,Income
2024-10-10,Dinner Service Sales,743,Income
2024-10-10,Lunch Service Sales,429,Income
2024-10-10,Lunch Service Sales,328,Income
2024-10-11,Dinner Service Sales,1950,Income
2024-10-11,Dinner Service Sales,943,Income
2024-10-11,Dinner Service Sales,1757,Income
2024-10-11,Dinner Service Sales,1747,Income
2024-10-11,Lunch Service Sales,762,Income
2024-10-11,Lunch Service Sales,1199,Income
2024-10-11,Lunch Service Sales,838,Income
2024-10-12,Dinner Service Sales,1824,Income
2024-10-12,Dinner Service Sales,1347,Income
2024-10-12,Lunch Service Sales,620,Income
2024-10-12,Lunch Service Sales,646,Income
2024-10-12,Lunch Service Sales,875,Income
2024-10-13,Dinner Service Sales,942,Income
2024-10-13,Dinner Service Sales,1051,Income
2024-10-13,Dinner Service Sales,1588,Income
2024-10-13,Lunch Service Sales,587,Income
2024-10-13,Lunch Service Sales,866,Income
2024-10-14,Dinner Service Sales,835,Income
2024-10-14,Lunch Service Sales,453,Income
2024-10-14,Lunch Service Sales,686,Income
2024-10-15,Dinner Service Sales,764,Income
2024-10-15,Dinner Service Sales,821,Income
2024-10-15,Dinner Service Sales,1015,Income
2024-10-15,Lunch Service Sales,656,Income
2024-10-15,Lunch Service Sales,589,Income
2024-10-16,Dinner Service Sales,991,Income
2024-10-16,Lunch Service Sales,383,Income
2024-10-17,Dinner Service Sales,1130,Income
2024-10-17,Dinner Service Sales,507,Income
2024-10-17,Lunch Service Sales,429,Income
2024-10-17,Lunch Service Sales,661,Income
2024-10-18,Dinner Service Sales,1725,Income
2024-10-18,Dinner Service Sales,1719,Income
2024-10-18,Dinner Service Sales,1813,Income
2024-10-18,Dinner Service Sales,1101,Income
2024-10-18,Lunch Service Sales,751,Income
2024-10-18,Lunch Service Sales,803,Income
2024-10-19,Dinner Service Sales,1257,Income
2024-10-19,Dinner Service Sales,867,Income
2024-10-19,Dinner Service Sales,1271,Income
2024-10-19,Dinner Service Sales,1685,Income
2024-10-19,Lunch Service Sales,814,Income
2024-10-20,Dinner Service Sales,1120,Income
2024-10-20,Dinner Service Sales,1799,Income
2024-10-20,Dinner Service Sales,1680,Income
2024-10-20,Lunch Service Sales,956,Income
2024-10-20,Lunch Service Sales,534,Income
2024-10-20,Lunch Service Sales,1147,Income
2024-10-21,Dinner Service Sales,930,Income
2024-10-21,Dinner Service Sales,580,Income
2024-10-21,Dinner Service Sales,673,Income
2024-10-21,Lunch Service Sales,526,Income
2024-10-21,Lunch Service Sales,573,Income
2024-10-22,Dinner Service Sales,568,Income
2024-10-22,Dinner Service Sales,745,Income
2024-10-22,Dinner Service Sales,1021,Income
2024-10-22,Lunch Service Sales,625,Income
2024-10-22,Lunch Service Sales,506,Income
2024-10-23,Dinner Service Sales,580,Income
2024-10-23,Dinner Service Sales,631,Income
2024-10-23,Dinner Service Sales,563,Income
2024-10-23,Lunch Service Sales,781,Income
2024-10-24,Dinner Service Sales,663,Income
2024-10-24,Dinner Service Sales,726,Income
2024-10-24,Dinner Service Sales,802,Income
2024-10-24,Lunch Service Sales,447,Income
2024-10-25,Dinner Service Sales,1853,Income
2024-10-25,Dinner Service Sales,1506,Income
2024-10-25,Dinner Service Sales,872,Income
2024-10-25,Dinner Service Sales,1186,Income
2024-10-25,Dinner Service Sales,854,Income
2024-10-25,Lunch Service Sales,413,Income
2024-10-25,Lunch Service Sales,589,Income
2024-10-26,Dinner Service Sales,1688,Income
2024-10-26,Dinner Service Sales,1283,Income
2024-10-26,Dinner Service Sales,1017,Income
2024-10-26,Dinner Service Sales,971,Income
2024-10-26,Lunch Service Sales,489,Income
2024-10-27,Dinner Service Sales,1394,Income
2024-10-27,Dinner Service Sales,1623,Income
2024-10-27,Dinner Service Sales,1237,Income
2024-10-27,Dinner Service Sales,1044,Income
2024-10-27,Dinner Service Sales,1498,Income
2024-10-27,Lunch Service Sales,1052,Income
2024-10-28,Dinner Service Sales,738,Income
2024-10-28,Lunch Service Sales,481,Income
2024-10-28,Lunch Service Sales,329,Income
2024-10-29,Dinner Service Sales,1064,Income
2024-10-29,Dinner Service Sales,955,Income
2024-10-29,Dinner Service Sales,1010,Income
2024-10-29,Lunch Service Sales,637,Income
2024-10-30,Dinner Service Sales,867,Income
2024-10-30,Lunch Service Sales,793,Income
2024-10-31,Dinner Service Sales,880,Income
2024-10-31,Dinner Service Sales,675,Income
2024-10-31,Dinner Service Sales,1163,Income
2024-10-31,Lunch Service Sales,372,Income
2024-10-31,Lunch Service Sales,601,Income
2024-11-01,Dinner Service Sales,1828,Income
2024-11-01,Dinner Service Sales,922,Income
2024-11-01,Dinner Service Sales,1707,Income
2024-11-01,Dinner Service Sales,1664,Income
2024-11-01,Dinner Service Sales,1415,Income
2024-11-01,Lunch Service Sales,884,Income
2024-11-02,Dinner Service Sales,1921,Income
2024-11-02,Dinner Service Sales,1878,Income
2024-11-02,Dinner Service Sales,1294,Income
2024-11-02,Dinner Service Sales,943,Income
2024-11-02,Dinner Service Sales,1231,Income
2024-11-02,Lunch Service Sales,605,Income
2024-11-02,Lunch Service Sales,638,Income
2024-11-03,Dinner Service Sales,1098,Income
2024-11-03,Dinner Service Sales,1192,Income
2024-11-03,Dinner Service Sales,1234,Income
2024-11-03,Dinner Service Sales,1050,Income
2024-11-03,Dinner Service Sales,827,Income
2024-11-03,Lunch Service Sales,1146,Income
2024-11-04,Dinner Service Sales,845,Income
2024-11-04,Lunch Service Sales,579,Income
2024-11-04,Lunch Service Sales,665,Income
2024-11-05,Dinner Service Sales,745,Income
2024-11-05,Dinner Service Sales,1196,Income
2024-11-05,Lunch Service Sales,530,Income
2024-11-05,Lunch Service Sales,426,Income
2024-11-06,Dinner Service Sales,974,Income
2024-11-06,Dinner Service Sales,978,Income
2024-11-06,Lunch Service Sales,674,Income
2024-11-06,Lunch Service Sales,779,Income
2024-11-07,Dinner Service Sales,586,Income
2024-11-07,Lunch Service Sales,800,Income
2024-11-07,Private Event / Catering,2181,Income
2024-11-08,Dinner Service Sales,1603,Income
2024-11-08,Dinner Service Sales,1215,Income
2024-11-08,Dinner Service Sales,1798,Income
2024-11-08,Dinner Service Sales,824,Income
2024-11-08,Lunch Service Sales,472,Income
2024-11-08,Lunch Service Sales,946,Income
2024-11-08,Lunch Service Sales,743,Income
2024-11-08,Private Event / Catering,2174,Income
2024-11-09,Dinner Service Sales,1078,Income
2024-11-09,Dinner Service Sales,1280,Income
2024-11-09,Dinner Service Sales,1690,Income
2024-11-09,Dinner Service Sales,812,Income
2024-11-09,Dinner Service Sales,1210,Income
2024-11-09,Lunch Service Sales,547,Income
2024-11-09,Lunch Service Sales,479,Income
2024-11-09,Lunch Service Sales,767,Income
2024-11-10,Dinner Service Sales,1881,Income
2024-11-10,Dinner Service Sales,980,Income
2024-11-10,Dinner Service Sales,1950,Income
2024-11-10,Dinner Service Sales,1814,Income
2024-11-10,Dinner Service Sales,898,Income
2024-11-10,Lunch Service Sales,1196,Income
2024-11-10,Lunch Service Sales,827,Income
2024-11-10,Lunch Service Sales,805,Income
2024-11-11,Dinner Service Sales,778,Income
2024-11-11,Dinner Service Sales,535,Income
2024-11-11,Dinner Service Sales,869,Income
2024-11-11,Lunch Service Sales,631,Income
2024-11-12,Dinner Service Sales,862,Income
2024-11-12,Dinner Service Sales,999,Income
2024-11-12,Dinner Service Sales,866,Income
2024-11-12,Lunch Service Sales,655,Income
2024-11-13,Dinner Service Sales,1136,Income
2024-11-13,Dinner Service Sales,1082,Income
2024-11-13,Lunch Service Sales,744,Income
2024-11-14,Dinner Service Sales,949,Income
2024-11-14,Lunch Service Sales,470,Income
2024-11-14,Lunch Service Sales,490,Income
2024-11-15,Dinner Service Sales,1374,Income
2024-11-15,Dinner Service Sales,1905,Income
2024-11-15,Dinner Service Sales,1643,Income
2024-11-15,Dinner Service Sales,1419,Income
2024-11-15,Dinner Service Sales,1270,Income
2024-11-15,Lunch Service Sales,811,Income
2024-11-15,Lunch Service Sales,617,Income
2024-11-16,Dinner Service Sales,841,Income
2024-11-16,Dinner Service Sales,1996,Income
2024-11-16,Dinner Service Sales,1008,Income
2024-11-16,Dinner Service Sales,1551,Income
2024-11-16,Dinner Service Sales,1276,Income
2024-11-16,Lunch Service Sales,951,Income
2024-11-17,Dinner Service Sales,1535,Income
2024-11-17,Dinner Service Sales,1499,Income
2024-11-17,Dinner Service Sales,1615,Income
2024-11-17,Lunch Service Sales,543,Income
2024-11-18,Dinner Service Sales,787,Income
2024-11-18,Lunch Service Sales,792,Income
2024-11-19,Dinner Service Sales,995,Income
2024-11-19,Lunch Service Sales,538,Income
2024-11-20,Dinner Service Sales,1024,Income
2024-11-20,Dinner Service Sales,1130,Income
2024-11-20,Dinner Service Sales,1182,Income
2024-11-20,Lunch Service Sales,422,Income
2024-11-21,Dinner Service Sales,675,Income
2024-11-21,Dinner Service Sales,545,Income
2024-11-21,Lunch Service Sales,407,Income
2024-11-21,Lunch Service Sales,711,Income
2024-11-22,Dinner Service Sales,1801,Income
2024-11-22,Dinner Service Sales,1783,Income
2024-11-22,Dinner Service Sales,1058,Income
2024-11-22,Dinner Service Sales,1801,Income
2024-11-22,Lunch Service Sales,1065,Income
2024-11-22,Lunch Service Sales,715,Income
2024-11-22,Private Event / Catering,3770,Income
2024-11-23,Dinner Service Sales,902,Income
2024-11-23,Dinner Service Sales,1612,Income
2024-11-23,Dinner Service Sales,844,Income
2024-11-23,Dinner Service Sales,1377,Income
2024-11-23,Lunch Service Sales,1144,Income
2024-11-23,Lunch Service Sales,433,Income
2024-11-23,Lunch Service Sales,872,Income
2024-11-24,Dinner Service Sales,1655,Income
2024-11-24,Dinner Service Sales,1665,Income
2024-11-24,Dinner Service Sales,1618,Income
2024-11-24,Dinner Service Sales,1394,Income
2024-11-24,Lunch Service Sales,1042,Income
2024-11-24,Lunch Service Sales,818,Income
2024-11-24,Lunch Service Sales,991,Income
2024-11-25,Dinner Service Sales,894,Income
2024-11-25,Lunch Service Sales,461,Income
2024-11-26,Dinner Service Sales,1156,Income
2024-11-26,Dinner Service Sales,678,Income
2024-11-26,Lunch Service Sales,798,Income
2024-11-26,Lunch Service Sales,682,Income
2024-11-26,Private Event / Catering,2469,Income
2024-11-27,Dinner Service Sales,514,Income
2024-11-27,Dinner Service Sales,681,Income
2024-11-27,Dinner Service Sales,952,Income
2024-11-27,Lunch Service Sales,380,Income
2024-11-28,Dinner Service Sales,730,Income
2024-11-28,Dinner Service Sales,862,Income
2024-11-28,Lunch Service Sales,487,Income
2024-11-28,Lunch Service Sales,340,Income
2024-11-29,Dinner Service Sales,1553,Income
2024-11-29,Dinner Service Sales,1655,Income
2024-11-29,Lunch Service Sales,584,Income
2024-11-29,Lunch Service Sales,684,Income
2024-11-29,Lunch Service Sales,1074,Income
2024-11-30,Dinner Service Sales,920,Income
2024-11-30,Dinner Service Sales,1241,Income
2024-11-30,Dinner Service Sales,980,Income
2024-11-30,Lunch Service Sales,533,Income
2024-11-30,Lunch Service Sales,737,Income
2024-11-30,Lunch Service Sales,819,Income
2024-12-01,Dinner Service Sales,1287,Income
2024-12-01,Dinner Service Sales,937,Income
2024-12-01,Lunch Service Sales,478,Income
2024-12-01,Lunch Service Sales,717,Income
2024-12-01,Lunch Service Sales,1087,Income
2024-12-02,Dinner Service Sales,754,Income
2024-12-02,Lunch Service Sales,352,Income
2024-12-03,Dinner Service Sales,1009,Income
2024-12-03,Lunch Service Sales,534,Income
2024-12-04,Dinner Service Sales,1131,Income
2024-12-04,Dinner Service Sales,847,Income
2024-12-04,Lunch Service Sales,438,Income
2024-12-05,Dinner Service Sales,845,Income
2024-12-05,Dinner Service Sales,667,Income
2024-12-05,Lunch Service Sales,619,Income
2024-12-05,Lunch Service Sales,304,Income
2024-12-06,Dinner Service Sales,1875,Income
2024-12-06,Dinner Service Sales,845,Income
2024-12-06,Lunch Service Sales,401,Income
2024-12-07,Dinner Service Sales,1304,Income
2024-12-07,Dinner Service Sales,1998,Income
2024-12-07,Lunch Service Sales,548,Income
2024-12-08,Dinner Service Sales,1679,Income
2024-12-08,Dinner Service Sales,1367,Income
2024-12-08,Dinner Service Sales,1173,Income
2024-12-08,Dinner Service Sales,1847,Income
2024-12-08,Lunch Service Sales,1186,Income
2024-12-08,Lunch Service Sales,871,Income
2024-12-09,Dinner Service Sales,847,Income
2024-12-09,Dinner Service Sales,1002,Income
2024-12-09,Lunch Service Sales,578,Income
2024-12-09,Lunch Service Sales,610,Income
2024-12-10,Dinner Service Sales,782,Income
2024-12-10,Dinner Service Sales,924,Income
2024-12-10,Lunch Service Sales,482,Income
2024-12-11,Dinner Service Sales,935,Income
2024-12-11,Dinner Service Sales,724,Income
2024-12-11,Lunch Service Sales,697,Income
2024-12-11,Lunch Service Sales,358,Income
2024-12-12,Dinner Service Sales,1057,Income
2024-12-12,Lunch Service Sales,673,Income
2024-12-12,Lunch Service Sales,318,Income
2024-12-13,Dinner Service Sales,1499,Income
2024-12-13,Dinner Service Sales,844,Income
2024-12-13,Dinner Service Sales,1303,Income
2024-12-13,Lunch Service Sales,401,Income
2024-12-13,Lunch Service Sales,922,Income
2024-12-14,Dinner Service Sales,1723,Income
2024-12-14,Dinner Service Sales,1859,Income
2024-12-14,Lunch Service Sales,884,Income
2024-12-15,Dinner Service Sales,906,Income
2024-12-15,Dinner Service Sales,1155,Income
2024-12-15,Dinner Service Sales,1295,Income
2024-12-15,Dinner Service Sales,953,Income
2024-12-15,Lunch Service Sales,641,Income
2024-12-15,Lunch Service Sales,543,Income
2024-12-15,Lunch Service Sales,1077,Income
2024-12-16,Dinner Service Sales,1057,Income
2024-12-16,Lunch Service Sales,800,Income
2024-12-17,Dinner Service Sales,778,Income
2024-12-17,Dinner Service Sales,677,Income
2024-12-17,Dinner Service Sales,742,Income
2024-12-17,Lunch Service Sales,356,Income
2024-12-17,Lunch Service Sales,553,Income
2024-12-18,Dinner Service Sales,652,Income
2024-12-18,Dinner Service Sales,587,Income
2024-12-18,Dinner Service Sales,531,Income
2024-12-18,Lunch Service Sales,761,Income
2024-12-19,Dinner Service Sales,682,Income
2024-12-19,Lunch Service Sales,471,Income
2024-12-20,Dinner Service Sales,1922,Income
2024-12-20,Dinner Service Sales,1416,Income
2024-12-20,Lunch Service Sales,896,Income
2024-12-20,Lunch Service Sales,409,Income
2024-12-21,Dinner Service Sales,1122,Income
2024-12-21,Dinner Service Sales,1093,Income
2024-12-21,Dinner Service Sales,979,Income
2024-12-21,Dinner Service Sales,854,Income
2024-12-21,Lunch Service Sales,1024,Income
2024-12-21,Lunch Service Sales,508,Income
2024-12-21,Lunch Service Sales,1039,Income
2024-12-22,Dinner Service Sales,895,Income
2024-12-22,Dinner Service Sales,858,Income
2024-12-22,Dinner Service Sales,1415,Income
2024-12-22,Dinner Service Sales,1313,Income
2024-12-22,Lunch Service Sales,849,Income
2024-12-22,Lunch Service Sales,677,Income
2024-12-23,Dinner Service Sales,1019,Income
2024-12-23,Dinner Service Sales,1057,Income
2024-12-23,Dinner Service Sales,925,Income
2024-12-23,Lunch Service Sales,396,Income
2024-12-24,Dinner Service Sales,823,Income
2024-12-24,Dinner Service Sales,575,Income
2024-12-24,Dinner Service Sales,1134,Income
2024-12-24,Lunch Service Sales,732,Income
2024-12-24,Lunch Service Sales,747,Income
2024-12-24,Private Event / Catering,3775,Income
2024-12-25,Dinner Service Sales,1006,Income
2024-12-25,Dinner Service Sales,1188,Income
2024-12-25,Dinner Service Sales,565,Income
2024-12-25,Lunch Service Sales,367,Income
2024-12-26,Dinner Service Sales,755,Income
2024-12-26,Dinner Service Sales,553,Income
2024-12-26,Lunch Service Sales,315,Income
2024-12-26,Lunch Service Sales,726,Income
2024-12-27,Dinner Service Sales,1713,Income
2024-12-27,Dinner Service Sales,1793,Income
2024-12-27,Dinner Service Sales,873,Income
2024-12-27,Lunch Service Sales,1038,Income
2024-12-28,Dinner Service Sales,1863,Income
2024-12-28,Dinner Service Sales,1537,Income
2024-12-28,Dinner Service Sales,850,Income
2024-12-28,Dinner Service Sales,1104,Income
2024-12-28,Lunch Service Sales,649,Income
2024-12-29,Dinner Service Sales,1048,Income
2024-12-29,Dinner Service Sales,969,Income
2024-12-29,Dinner Service Sales,1340,Income
2024-12-29,Lunch Service Sales,1048,Income
2024-12-30,Dinner Service Sales,641,Income
2024-12-30,Lunch Service Sales,563,Income
2024-12-31,Dinner Service Sales,596,Income
2024-12-31,Dinner Service Sales,798,Income
2024-12-31,Lunch Service Sales,589,Income
2024-12-31,Lunch Service Sales,524,Income
2025-01-01,Dinner Service Sales,636,Income
2025-01-01,Dinner Service Sales,922,Income
2025-01-01,Lunch Service Sales,421,Income
2025-01-02,Dinner Service Sales,522,Income
2025-01-02,Dinner Service Sales,1027,Income
2025-01-02,Lunch Service Sales,717,Income
2025-01-02,Lunch Service Sales,746,Income
2025-01-03,Dinner Service Sales,1127,Income
2025-01-03,Dinner Service Sales,954,Income
2025-01-03,Lunch Service Sales,723,Income
2025-01-04,Dinner Service Sales,1428,Income
2025-01-04,Dinner Service Sales,1407,Income
2025-01-04,Dinner Service Sales,1579,Income
2025-01-04,Lunch Service Sales,604,Income
2025-01-04,Lunch Service Sales,980,Income
2025-01-04,Lunch Service Sales,962,Income
2025-01-05,Dinner Service Sales,1542,Income
2025-01-05,Dinner Service Sales,1148,Income
2025-01-05,Dinner Service Sales,1630,Income
2025-01-05,Dinner Service Sales,1447,Income
2025-01-05,Dinner Service Sales,1984,Income
2025-01-05,Lunch Service Sales,1167,Income
2025-01-05,Lunch Service Sales,501,Income
2025-01-05,Lunch Service Sales,1190,Income
2025-01-06,Dinner Service Sales,826,Income
2025-01-06,Lunch Service Sales,519,Income
2025-01-07,Dinner Service Sales,974,Income
2025-01-07,Dinner Service Sales,664,Income
2025-01-07,Dinner Service Sales,633,Income
2025-01-07,Lunch Service Sales,593,Income
2025-01-08,Dinner Service Sales,853,Income
2025-01-08,Dinner Service Sales,1141,Income
2025-01-08,Dinner Service Sales,792,Income
2025-01-08,Lunch Service Sales,653,Income
2025-01-09,Dinner Service Sales,599,Income
2025-01-09,Lunch Service Sales,574,Income
2025-01-09,Lunch Service Sales,502,Income
2025-01-10,Dinner Service Sales,1133,Income
2025-01-10,Dinner Service Sales,1767,Income
2025-01-10,Lunch Service Sales,969,Income
2025-01-11,Dinner Service Sales,1160,Income
2025-01-11,Dinner Service Sales,1430,Income
2025-01-11,Dinner Service Sales,1539,Income
